file_id,file_name,file_label,start_sec,end_sec,duration_sec,auto_label,needs_review
78554_notok_steering,78554_notok_steering.wav,NOK,112.1,113.2,1.1,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,112.7,113.8,1.1,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,115.2,116.2,1.0,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,115.7,116.7,1.0,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,117.7,118.7,1.0,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,118.2,119.2,1.0,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,120.2,121.2,1.0,NOK_BSR,True
78554_notok_steering,78554_notok_steering.wav,NOK,120.7,121.7,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,0.0,0.7,0.7,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,1.6,2.6,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,4.5,5.5,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,7.3,8.3,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,14.3,15.3,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,14.9,15.9,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,18.9,19.9,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,20.1,21.1,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,23.0,24.0,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,23.4,24.4,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,24.1,25.1,1.0,NOK_BSR,True
78558_notok_glass_fouling 1,78558_notok_glass_fouling 1.wav,NOK,52.8,53.8,1.0,NOK_BSR,True
74967_ok,74967_ok.wav,OK,3.2,4.2,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,4.7,5.7,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,5.0,6.2,1.2,Unsure,True
74967_ok,74967_ok.wav,OK,12.9,14.1,1.2,Unsure,True
74967_ok,74967_ok.wav,OK,39.1,40.1,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,39.8,40.8,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,58.9,59.9,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,80.2,81.4,1.2,Unsure,True
74967_ok,74967_ok.wav,OK,82.7,83.7,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,83.3,84.3,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,85.4,86.9,1.5,Unsure,True
74967_ok,74967_ok.wav,OK,86.2,87.4,1.2,Unsure,True
74967_ok,74967_ok.wav,OK,88.2,89.2,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,99.7,100.8,1.1,Unsure,True
74967_ok,74967_ok.wav,OK,100.1,101.2,1.1,Unsure,True
74967_ok,74967_ok.wav,OK,100.7,101.7,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,149.1,150.2,1.1,Unsure,True
74967_ok,74967_ok.wav,OK,160.5,161.5,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,178.8,179.8,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,191.7,192.7,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,192.2,193.2,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,206.8,207.8,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,209.0,210.4,1.4,Unsure,True
74967_ok,74967_ok.wav,OK,210.6,211.7,1.1,Unsure,True
74967_ok,74967_ok.wav,OK,211.0,212.2,1.2,Unsure,True
74967_ok,74967_ok.wav,OK,212.3,213.3,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,213.5,214.5,1.0,Unsure,True
74967_ok,74967_ok.wav,OK,215.6,216.6,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,16.0,17.0,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,16.9,17.9,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,17.2,18.2,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,72.0,73.0,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,94.4,95.4,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,98.8,99.8,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,99.8,100.8,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,100.5,101.5,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,101.4,102.4,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,101.9,102.9,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,103.0,104.0,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,103.3,104.3,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,110.2,111.3,1.1,Unsure,True
74970_ok,74970_ok.wav,OK,110.6,111.6,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,114.6,115.6,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,115.1,116.1,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,152.3,153.3,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,164.3,165.3,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,229.4,230.6,1.2,Unsure,True
74970_ok,74970_ok.wav,OK,229.9,231.2,1.3,Unsure,True
74970_ok,74970_ok.wav,OK,230.7,231.7,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,233.2,234.2,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,233.9,235.3,1.4,Unsure,True
74970_ok,74970_ok.wav,OK,237.7,238.7,1.0,Unsure,True
74970_ok,74970_ok.wav,OK,239.6,240.8,1.2,Unsure,True
74970_ok,74970_ok.wav,OK,250.4,251.6,1.2,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,0.0,0.7,0.7,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,15.2,16.2,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,25.9,26.9,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,37.4,38.4,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,40.5,41.5,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,53.6,54.6,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,81.0,82.0,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,82.2,83.2,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,91.8,92.8,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,92.4,93.4,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,93.6,94.7,1.1,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,94.0,95.0,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,105.7,106.7,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,106.7,107.9,1.2,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,107.7,108.7,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,108.1,109.4,1.3,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,114.4,115.8,1.4,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,130.3,131.3,1.0,Unsure,True
77586_ok 1,77586_ok 1.wav,OK,216.5,217.7,1.2,Unsure,True
78555_ok,78555_ok.wav,OK,0.0,0.9,0.9,Unsure,True
78555_ok,78555_ok.wav,OK,20.0,21.0,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,27.4,28.4,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,44.6,45.6,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,45.3,46.3,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,45.7,46.7,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,91.8,92.8,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,92.9,94.0,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,93.5,94.5,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,95.7,97.3,1.6,Unsure,True
78555_ok,78555_ok.wav,OK,96.6,98.0,1.4,Unsure,True
78555_ok,78555_ok.wav,OK,97.4,98.5,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,97.9,98.9,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,98.3,99.7,1.4,Unsure,True
78555_ok,78555_ok.wav,OK,99.1,100.1,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,107.0,108.2,1.2,Unsure,True
78555_ok,78555_ok.wav,OK,119.7,121.1,1.4,Unsure,True
78555_ok,78555_ok.wav,OK,121.3,122.4,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,121.8,123.0,1.2,Unsure,True
78555_ok,78555_ok.wav,OK,122.3,123.4,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,125.9,127.4,1.5,Unsure,True
78555_ok,78555_ok.wav,OK,126.8,127.9,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,127.4,128.4,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,128.3,129.3,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,128.8,129.8,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,130.2,131.2,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,130.7,131.7,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,132.2,133.2,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,190.5,191.5,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,193.4,194.4,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,193.8,194.8,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,196.3,197.3,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,205.1,206.2,1.1,Unsure,True
78555_ok,78555_ok.wav,OK,214.1,215.1,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,219.0,220.0,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,219.3,220.3,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,231.9,232.9,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,234.3,235.3,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,234.6,235.6,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,237.6,238.6,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,242.6,243.6,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,262.4,263.4,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,263.7,264.7,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,272.5,273.5,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,275.0,276.0,1.0,Unsure,True
78555_ok,78555_ok.wav,OK,284.9,286.1,1.2,Unsure,True
78555_ok,78555_ok.wav,OK,286.2,287.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,0.0,1.2,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,2.4,3.5,1.1,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,9.1,10.1,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,9.9,10.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,12.6,13.6,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,15.7,16.7,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,19.5,20.5,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,29.1,30.6,1.5,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,45.8,46.8,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,46.5,47.5,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,51.9,52.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,53.2,54.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,60.3,61.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,60.7,61.7,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,61.3,62.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,64.8,65.8,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,65.4,66.4,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,66.0,67.2,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,66.8,67.8,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,67.2,68.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,68.2,69.6,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,68.9,69.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,70.4,71.7,1.3,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,71.3,72.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,71.8,72.9,1.1,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,84.0,85.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,90.2,91.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,90.8,92.3,1.5,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,92.7,93.7,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,93.5,94.5,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,94.3,95.9,1.6,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,95.4,96.6,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,96.7,97.7,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,97.1,98.3,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,99.2,100.4,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,99.9,100.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,104.9,105.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,105.6,106.7,1.1,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,106.1,107.1,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,111.4,112.4,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,112.0,113.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,112.3,113.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,112.8,113.8,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,113.7,115.1,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,119.0,120.5,1.5,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,119.9,121.3,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,120.6,121.6,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,121.3,122.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,123.2,124.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,127.7,129.1,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,128.8,130.2,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,129.5,130.5,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,130.0,131.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,130.4,131.4,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,131.3,132.3,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,133.0,134.4,1.4,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,134.7,135.7,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,138.1,139.2,1.1,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,138.6,139.6,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,146.4,147.4,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,147.0,148.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,152.0,153.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,153.5,155.4,1.9,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,155.0,156.0,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,157.2,158.2,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,158.4,159.4,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,159.1,160.1,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,159.5,160.5,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,164.9,165.9,1.0,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,165.9,167.1,1.2,Unsure,True
78608_ok 2,78608_ok 2.wav,OK,169.9,170.9,1.0,Unsure,True
